127.0.0.1 - - [16/May/2018:11:12:21 +0700] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:04 +0700] "GET /E-Invoice_System/SearchInvoice?cCode=-999999&dateMin=1970-1-1&dateMax=3000-12-31&moneyMin=0&moneyMax=1000000000&type=1&invoiceNo=none&firstResult=0&maxResults=10 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:05 +0700] "GET /E-Invoice_System/getAllTypesByUser HTTP/1.1" 200 2479
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:10 +0700] "GET /E-Invoice_System/Search?cCode=-999999&dateMin=1970-1-1&dateMax=3000-12-31&moneyMin=0&moneyMax=1000000000&type=2&invoiceNo=none&firstResult=0&maxResults=10 HTTP/1.1" 200 4394
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:10 +0700] "GET /E-Invoice_System/resources/assets/css/calender.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:10 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:10 +0700] "GET /E-Invoice_System/resources/assets/css/list_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:10 +0700] "GET /E-Invoice_System/resources/assets/js/searchAll.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:10 +0700] "GET /E-Invoice_System/resources/assets/css/Invoices.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:10 +0700] "GET /E-Invoice_System/resources/assets/js/searchPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:10 +0700] "GET /E-Invoice_System/resources/assets/img/webLogo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:11 +0700] "GET /E-Invoice_System/SearchInvoice?cCode=-999999&dateMin=1970-1-1&dateMax=3000-12-31&moneyMin=0&moneyMax=1000000000&type=2&invoiceNo=none&firstResult=0&maxResults=10 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:11 +0700] "GET /E-Invoice_System/getAllTypesByUser HTTP/1.1" 200 2479
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:41 +0700] "GET /E-Invoice_System/resources/assets/css/list_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:41 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:41 +0700] "GET /E-Invoice_System/resources/assets/css/calender.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:13:41 +0700] "GET /E-Invoice_System/resources/assets/css/Invoices.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:41 +0700] "GET /E-Invoice_System/Search?cCode=-999999&dateMin=1970-1-1&dateMax=3000-12-31&moneyMin=0&moneyMax=1000000000&type=2&invoiceNo=none&firstResult=0&maxResults=10 HTTP/1.1" 200 4361
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:41 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:41 +0700] "GET /E-Invoice_System/resources/assets/css/list_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:41 +0700] "GET /E-Invoice_System/resources/assets/js/searchAll.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:41 +0700] "GET /E-Invoice_System/resources/assets/css/calender.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:41 +0700] "GET /E-Invoice_System/resources/assets/js/searchPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:41 +0700] "GET /E-Invoice_System/resources/assets/css/Invoices.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:41 +0700] "GET /E-Invoice_System/resources/assets/img/webLogo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:42 +0700] "GET /E-Invoice_System/SearchInvoice?cCode=-999999&dateMin=1970-1-1&dateMax=3000-12-31&moneyMin=0&moneyMax=1000000000&type=2&invoiceNo=none&firstResult=0&maxResults=10 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:42 +0700] "GET /E-Invoice_System/getAllTypesByUser HTTP/1.1" 200 2479
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:55 +0700] "GET /E-Invoice_System/Search?cCode=-999999&dateMin=1970-1-1&dateMax=3000-12-31&moneyMin=0&moneyMax=1000000000&type=2&invoiceNo=none&firstResult=0&maxResults=10 HTTP/1.1" 200 4361
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:55 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:55 +0700] "GET /E-Invoice_System/resources/assets/css/list_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:55 +0700] "GET /E-Invoice_System/resources/assets/css/calender.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:55 +0700] "GET /E-Invoice_System/resources/assets/js/searchAll.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:55 +0700] "GET /E-Invoice_System/resources/assets/css/Invoices.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:55 +0700] "GET /E-Invoice_System/resources/assets/img/webLogo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:56 +0700] "GET /E-Invoice_System/resources/assets/js/searchPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:56 +0700] "GET /E-Invoice_System/SearchInvoice?cCode=-999999&dateMin=1970-1-1&dateMax=3000-12-31&moneyMin=0&moneyMax=1000000000&type=2&invoiceNo=none&firstResult=0&maxResults=10 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/May/2018:11:14:57 +0700] "GET /E-Invoice_System/getAllTypesByUser HTTP/1.1" 200 2479
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:10 +0700] "GET /E-Invoice_System/Search?cCode=-999999&dateMin=1970-1-1&dateMax=3000-12-31&moneyMin=0&moneyMax=1000000000&type=2&invoiceNo=none&firstResult=0&maxResults=10 HTTP/1.1" 200 4361
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:10 +0700] "GET /E-Invoice_System/resources/assets/css/calender.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:10 +0700] "GET /E-Invoice_System/resources/assets/css/list_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:10 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:10 +0700] "GET /E-Invoice_System/resources/assets/js/searchAll.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:10 +0700] "GET /E-Invoice_System/resources/assets/css/Invoices.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:10 +0700] "GET /E-Invoice_System/resources/assets/img/webLogo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:10 +0700] "GET /E-Invoice_System/resources/assets/js/searchPage.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:11 +0700] "GET /E-Invoice_System/SearchInvoice?cCode=-999999&dateMin=1970-1-1&dateMax=3000-12-31&moneyMin=0&moneyMax=1000000000&type=2&invoiceNo=none&firstResult=0&maxResults=10 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:11 +0700] "GET /E-Invoice_System/getAllTypesByUser HTTP/1.1" 200 2479
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:26 +0700] "GET /E-Invoice_System/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:26 +0700] "GET /E-Invoice_System/logoutsuccessful HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:26 +0700] "GET /E-Invoice_System/login HTTP/1.1" 200 3529
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:26 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:26 +0700] "GET /E-Invoice_System/resources/assets/css/LoginStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:26 +0700] "GET /E-Invoice_System/resources/assets/img/avatar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:26 +0700] "GET /E-Invoice_System/resources/assets/img/background.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:37 +0700] "POST /E-Invoice_System/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:37 +0700] "GET /E-Invoice_System/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:40 +0700] "GET /E-Invoice_System/admin HTTP/1.1" 200 11368
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:40 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:40 +0700] "GET /E-Invoice_System/resources/assets/js/bootstrap-datetimepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:40 +0700] "GET /E-Invoice_System/resources/assets/css/bootstrap-datetimepicker.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:40 +0700] "GET /E-Invoice_System/resources/assets/js/AdminSideBar.js HTTP/1.1" 200 2674
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:40 +0700] "GET /E-Invoice_System/resources/assets/css/adminPageStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:40 +0700] "GET /E-Invoice_System/resources/assets/js/AdminPage.js HTTP/1.1" 200 3731
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:40 +0700] "GET /E-Invoice_System/resources/assets/img/webLogo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:41 +0700] "GET /E-Invoice_System/resources/assets/js/trigger_time_picker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:15:41 +0700] "GET /E-Invoice_System/getAllTypesByAdmin/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:10 +0700] "GET /E-Invoice_System/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:10 +0700] "GET /E-Invoice_System/logoutsuccessful HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:10 +0700] "GET /E-Invoice_System/login HTTP/1.1" 200 3529
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:10 +0700] "GET /E-Invoice_System/resources/assets/css/LoginStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:10 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:10 +0700] "GET /E-Invoice_System/resources/assets/img/avatar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:10 +0700] "GET /E-Invoice_System/resources/assets/img/background.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:15 +0700] "POST /E-Invoice_System/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/ HTTP/1.1" 200 12574
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/css/calender.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/css/list_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/js/searchAll.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/css/Invoices.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/js/AddInvoiceType.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/js/InvoiceForm.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/js/InvoicesMain.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/js/Setlimit.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/img/webLogo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:17 +0700] "GET /E-Invoice_System/resources/assets/js/calendar.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:19 +0700] "GET /E-Invoice_System/getAllTypeInforByDate/2018-05-16 HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:19 +0700] "GET /E-Invoice_System/getTypeInfor/2 HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:19 +0700] "GET /E-Invoice_System/getTypeInfor/1 HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:19 +0700] "GET /E-Invoice_System/getInvoiceFromUser HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:20 +0700] "GET /E-Invoice_System/getlimitmoney HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:20 +0700] "GET /E-Invoice_System/getreport/2018/5 HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:20 +0700] "GET /E-Invoice_System/getreport/2018 HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [16/May/2018:11:16:20 +0700] "GET /E-Invoice_System/gettypereport/2018/5/16 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/ HTTP/1.1" 200 12574
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/css/list_style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/js/searchAll.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/css/calender.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/css/Invoices.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/js/AddInvoiceType.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/js/InvoicesMain.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/js/InvoiceForm.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/js/Setlimit.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/js/calendar.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:47 +0700] "GET /E-Invoice_System/resources/assets/img/webLogo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:48 +0700] "GET /E-Invoice_System/getAllTypeInforByDate/2018-05-16 HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:48 +0700] "GET /E-Invoice_System/getTypeInfor/2 HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:48 +0700] "GET /E-Invoice_System/getTypeInfor/1 HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:48 +0700] "GET /E-Invoice_System/getInvoiceFromUser HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:49 +0700] "GET /E-Invoice_System/getlimitmoney HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:49 +0700] "GET /E-Invoice_System/getreport/2018 HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:49 +0700] "GET /E-Invoice_System/getreport/2018/5 HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [16/May/2018:11:18:49 +0700] "GET /E-Invoice_System/gettypereport/2018/5/16 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:15 +0700] "GET /E-Invoice_System/admin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:15 +0700] "GET /E-Invoice_System/login HTTP/1.1" 200 3529
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:15 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:15 +0700] "GET /E-Invoice_System/resources/assets/css/LoginStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:15 +0700] "GET /E-Invoice_System/resources/assets/img/background.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:15 +0700] "GET /E-Invoice_System/resources/assets/img/avatar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:22 +0700] "GET /E-Invoice_System/admin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:22 +0700] "GET /E-Invoice_System/login HTTP/1.1" 200 3529
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:22 +0700] "GET /E-Invoice_System/resources/assets/css/LoginStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:22 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:11:59:22 +0700] "GET /E-Invoice_System/resources/assets/img/avatar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:12:00:25 +0700] "GET /E-Invoice_System/admin/search?username=&status=all&role=user&page=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:12:00:25 +0700] "GET /E-Invoice_System/login HTTP/1.1" 200 3529
0:0:0:0:0:0:0:1 - - [16/May/2018:12:00:25 +0700] "GET /E-Invoice_System/resources/assets/css/LoginStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:12:00:25 +0700] "GET /E-Invoice_System/resources/assets/css/HeaderFooterStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:12:00:25 +0700] "GET /E-Invoice_System/resources/assets/img/avatar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:19 +0700] "POST /E-Invoice_System/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:20 +0700] "GET /E-Invoice_System/admin/search?username=&status=all&role=user&page=1 HTTP/1.1" 403 1061
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:20 +0700] "GET /E-Invoice_System/resources/assets/css/403.css HTTP/1.1" 200 160
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:24 +0700] "GET /E-Invoice_System/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:25 +0700] "GET /E-Invoice_System/ HTTP/1.1" 200 12574
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:26 +0700] "GET /E-Invoice_System/getAllTypeInforByDate/2018-05-16 HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:27 +0700] "GET /E-Invoice_System/getInvoiceFromUser HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:30 +0700] "GET /E-Invoice_System/getreport/2018/5 HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:30 +0700] "GET /E-Invoice_System/getlimitmoney HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [16/May/2018:12:03:30 +0700] "GET /E-Invoice_System/getreport/2018 HTTP/1.1" 200 61
